brightness,      y,      x, calibrated magnitude
    66,   2932,   1543, 2.075114e+01
2.500000e-01,   2973,   1549, 2.680515e+01
     8,   3483,   1550, 2.304228e+01
3.125000e+01,   3515,   1550, 2.156287e+01
5.750000e+00,   3474,   1553, 2.340083e+01
    42,   2976,   1554, 2.124188e+01
-2.125000e+01,   2983,   1554, 2.198160e+01
     1,   2955,   1557, 2.530000e+01
2.250000e+00,   2972,   1559, 2.441954e+01
1.950000e+01,   2955,   1560, 2.207491e+01
6.875000e+01,   3517,   1561, 2.070682e+01
    41,   2943,   1564, 2.126804e+01
-3.250000e+00,   2978,   1564, 2.402029e+01
2.367500e+02,   1446,   1567, 1.936428e+01
5.000000e-01,   2953,   1569, 2.605257e+01
-2.778571e+01,   2990,   1571, 2.169045e+01
7.250000e+01,   2760,   1572, 2.064915e+01
    18,   2988,   1574, 2.216182e+01
2.425000e+01,   2976,   1576, 2.183822e+01
-1.225000e+01,   3000,   1578, 2.257966e+01
1.382500e+02,   3834,   1578, 1.994834e+01
3.625000e+01,   2976,   1581, 2.140173e+01
-7.500000e-01,   3467,   1583, 2.561235e+01
1.625000e+02,   1216,   1586, 1.977287e+01
8.325000e+01,   3767,   1586, 2.049904e+01
2.075000e+01,   3004,   1587, 2.200745e+01
7.500000e+00,   3449,   1588, 2.311235e+01
1.325000e+01,   3578,   1588, 2.249446e+01
1.325000e+01,   3537,   1591, 2.249446e+01
3.850000e+01,   2989,   1595, 2.133635e+01
3.175000e+01,   2972,   1596, 2.154564e+01
1.605000e+02,   4150,   1603, 1.978631e+01
   164,   2120,   1604, 1.976289e+01
-4.250000e+00,   3512,   1610, 2.372903e+01
3.275000e+01,   3514,   1611, 2.151197e+01
    29,   3014,   1613, 2.164401e+01
     1,   3409,   1614, 2.530000e+01
    -3,   3402,   1617, 2.410720e+01
   -10,    463,   1618, 2.280000e+01
1.780595e+02,   3716,   1619, 1.967359e+01
2.775000e+01,   3420,   1620, 2.169184e+01
2.260595e+02,   3538,   1622, 1.941444e+01
-5.750000e+00,   3415,   1626, 2.340083e+01
3.725000e+01,   3376,   1629, 2.137218e+01
1.762500e+02,   2555,   1631, 1.968468e+01
1.225000e+01,   3439,   1632, 2.257966e+01
-2.350000e+01,   3038,   1636, 2.187233e+01
-1.875000e+01,   3429,   1636, 2.211750e+01
4.923919e+02,   3901,   1637, 1.856922e+01
-1.500000e+00,   3041,   1638, 2.485977e+01
    22,   3029,   1639, 2.194394e+01
1.925000e+01,   3053,   1639, 2.208892e+01
    27,   3031,   1640, 2.172159e+01
1.205000e+02,   1101,   1642, 2.009753e+01
-3.425000e+01,   3000,   1646, 2.146335e+01
1.475000e+01,   3029,   1646, 2.237802e+01
-1.575000e+01,   3034,   1648, 2.230680e+01
    39,   3460,   1649, 2.132234e+01
4.650000e+01,   3745,   1650, 2.113137e+01
3.425000e+01,   2890,   1651, 2.146335e+01
6.350000e+01,   3032,   1652, 2.079307e+01
-1.500000e+00,   3076,   1652, 2.485977e+01
3.545238e+01,   2847,   1653, 2.142589e+01
-1.650000e+01,   3057,   1653, 2.225629e+01
1.250000e+01,   3003,   1657, 2.255772e+01
8.500000e+00,   3351,   1657, 2.297645e+01
2.725000e+01,   3052,   1659, 2.171158e+01
2.575000e+01,   3349,   1659, 2.177306e+01
-5.107143e+00,   3347,   1660, 2.352955e+01
4.750000e+01,   3410,   1660, 2.110827e+01
6.500000e+00,   3020,   1661, 2.326772e+01
2.125000e+01,   3054,   1661, 2.198160e+01
-1.850000e+01,   3100,   1665, 2.213207e+01
   175,   1793,   1666, 1.969240e+01
-6.750000e+00,   3361,   1670, 2.322674e+01
1.142500e+02,   2074,   1672, 2.015536e+01
6.250000e+01,   2496,   1674, 2.081030e+01
     2,   2977,   1674, 2.454743e+01
    -4,   3037,   1675, 2.379485e+01
1.275000e+01,   3284,   1675, 2.253622e+01
    17,   3106,   1679, 2.222388e+01
-1.525000e+01,   3110,   1679, 2.234183e+01
-8.500000e+00,   3272,   1679, 2.297645e+01
2.075000e+01,   3107,   1681, 2.200745e+01
    15,   3271,   1681, 2.235977e+01
    18,   3325,   1683, 2.216182e+01
1.320119e+02,   3371,   1683, 1.999847e+01
   136,    601,   1686, 1.996615e+01
8.750000e+00,   3269,   1686, 2.294498e+01
    14,   3230,   1687, 2.243468e+01
4.627381e+01,   3169,   1688, 2.113666e+01
    39,   3374,   1688, 2.132234e+01
    44,   3463,   1689, 2.119137e+01
5.750000e+01,   3467,   1689, 2.090083e+01
7.350000e+01,   2861,   1690, 2.063428e+01
1.275000e+01,   3177,   1690, 2.253622e+01
2.475000e+01,   3186,   1690, 2.181606e+01
-5.000000e-01,   3226,   1691, 2.605257e+01
    48,   3316,   1692, 2.109690e+01
2.425000e+01,   3319,   1692, 2.183822e+01
5.725000e+01,   3462,   1693, 2.090556e+01
4.750000e+00,   3374,   1694, 2.360827e+01
    25,   3136,   1695, 2.180515e+01
    12,   3223,   1695, 2.260205e+01
3.350000e+01,   3268,   1696, 2.148739e+01
2.150000e+01,   3472,   1696, 2.196890e+01
4.525000e+01,   3115,   1697, 2.116095e+01
    52,   3134,   1697, 2.100999e+01
-2.682143e+01,   3289,   1699, 2.172880e+01
7.730405e+01,   3157,   1701, 2.057949e+01
1.175000e+01,   3217,   1701, 2.262491e+01
-3.163514e+01,   3283,   1701, 2.154958e+01
-2.025000e+01,   3472,   1701, 2.203394e+01
3.325000e+01,   2660,   1702, 2.149552e+01
5.150000e+01,   2881,   1704, 2.102048e+01
   -17,   3194,   1704, 2.222388e+01
4.459459e+00,   3168,   1705, 2.367679e+01
   -46,   3245,   1705, 2.114311e+01
    31,   3280,   1705, 2.157160e+01
-4.610714e+01,   3215,   1708, 2.114058e+01
1.085000e+02,   3662,   1708, 2.021143e+01
    15,   3289,   1712, 2.235977e+01
4.125000e+01,   3194,   1713, 2.126144e+01
4.250000e+00,   3280,   1715, 2.372903e+01
     0,   3195,   1717,    Inf
7.500000e-01,   3241,   1718, 2.561235e+01
    97,   2851,   1719, 2.033307e+01
1.125000e+01,   3315,   1720, 2.267212e+01
1.772500e+02,   1291,   1736, 1.967853e+01
1.177500e+02,   2156,   1739, 2.012260e+01
1.975000e+01,   3114,   1747, 2.206108e+01
3.825000e+01,   2826,   1751, 2.134342e+01
    94,   2997,   1764, 2.036718e+01
   119,   1389,   1768, 2.011113e+01
4.888214e+02,    619,   1773, 1.857712e+01
-2.575000e+01,   3149,   1775, 2.177306e+01
2.625000e+01,   3367,   1788, 2.175218e+01
    68,   4298,   1791, 2.071873e+01
1.055000e+02,    478,   1792, 2.024187e+01
6.124524e+02,   1977,   1792, 1.833232e+01
1.547500e+02,   1479,   1805, 1.982592e+01
   210,   2450,   1822, 1.949445e+01
1.867500e+02,   1278,   1825, 1.962185e+01
   -29,   3277,   1834, 2.164401e+01
1.107500e+02,   2473,   1856, 2.018914e+01
5.775000e+01,   3392,   1857, 2.089612e+01
9.250000e+01,   3078,   1858, 2.038465e+01
1.352500e+02,   3080,   1858, 1.997216e+01
2.538929e+02,   3057,   1867, 1.928837e+01
8.825000e+01,   3107,   1867, 2.043571e+01
9.750000e+01,   2941,   1873, 2.032749e+01
1.277500e+02,   3998,   1904, 2.003410e+01
   111,    962,   1947, 2.018669e+01
-7.500000e+00,   1551,   1955, 2.311235e+01
   148,    818,   1958, 1.987435e+01
1.012500e+02,   3046,   1962, 2.028651e+01
   185,   4276,   1995, 1.963207e+01
    95,   1461,   2004, 2.035569e+01
3.961667e+02,   3048,   2024, 1.880531e+01
1.567500e+02,   2575,   2036, 1.981198e+01
4.175000e+01,   3169,   2038, 2.124836e+01
1.350000e+01,   1426,   2063, 2.247417e+01
4.850000e+01,   1383,   2067, 2.108565e+01
8.650000e+01,   2587,   2075, 2.045746e+01
    64,   1677,   2089, 2.078455e+01
6.550000e+01,   2870,   2089, 2.075940e+01
1.762500e+02,    929,   2092, 1.968468e+01
   102,   2454,   2092, 2.027850e+01
8.750000e+00,   1453,   2097, 2.294498e+01
    57,    312,   2099, 2.091031e+01
2.357500e+02,   3424,   2103, 1.936887e+01
   -34,   1452,   2104, 2.147130e+01
5.075000e+01,   3767,   2105, 2.103641e+01
9.925000e+01,   3774,   2105, 2.030817e+01
1.027500e+02,    462,   2108, 2.027055e+01
1.585000e+02,   1612,   2111, 1.979993e+01
7.250000e+01,    461,   2114, 2.064915e+01
6.975000e+01,   1403,   2114, 2.069114e+01
5.675000e+01,    323,   2117, 2.091509e+01
1.345000e+02,   3471,   2120, 1.997819e+01
1.812500e+02,   1186,   2124, 1.965430e+01
5.525000e+01,   1414,   2127, 2.094417e+01
1.655000e+02,   2129,   2138, 1.975301e+01
    58,   2336,   2142, 2.089143e+01
   168,   1770,   2157, 1.973673e+01
4.725000e+01,   3786,   2159, 2.111400e+01
2.875000e+01,   3770,   2165, 2.165341e+01
1.117500e+02,   2085,   2180, 2.017938e+01
    70,   3774,   2189, 2.068725e+01
8.950000e+01,   2524,   2190, 2.042044e+01
5.350000e+01,   2107,   2208, 2.097912e+01
1.675000e+01,   4387,   2221, 2.223996e+01
6.725000e+01,   2754,   2224, 2.073077e+01
-1.119048e+00,   3324,   2227, 2.517788e+01
6.575000e+01,    244,   2231, 2.075526e+01
2.065000e+02,   3180,   2239, 1.951270e+01
3.825000e+01,   1530,   2243, 2.134342e+01
1.925000e+01,   3330,   2243, 2.208892e+01
3.275000e+01,   3251,   2244, 2.151197e+01
    68,   1967,   2246, 2.071873e+01
1.425000e+01,   4361,   2249, 2.241546e+01
1.482500e+02,   3906,   2251, 1.987251e+01
     6,   3261,   2252, 2.335462e+01
1.450000e+01,   4321,   2253, 2.239658e+01
4.325000e+01,   3335,   2256, 2.121003e+01
    24,   4248,   2256, 2.184947e+01
1.797500e+02,   3760,   2263, 1.966333e+01
1.435000e+02,   1764,   2264, 1.990787e+01
1.242500e+02,   3611,   2268, 2.006426e+01
8.650000e+01,    500,   2277, 2.045746e+01
     6,   3331,   2284, 2.335462e+01
4.150000e+01,   3328,   2286, 2.125488e+01
8.250000e+00,   3330,   2291, 2.300887e+01
2.075000e+01,   2257,   2292, 2.200745e+01
2.525000e+01,   3330,   2293, 2.179435e+01
    10,   3304,   2300, 2.280000e+01
3.012500e+01,   4319,   2302, 2.160268e+01
   121,   2923,   2303, 2.009304e+01
8.500000e+00,   2256,   2304, 2.297645e+01
1.675000e+01,   3335,   2307, 2.223996e+01
    36,    419,   2308, 2.140924e+01
5.050000e+01,   3429,   2311, 2.104177e+01
1.657500e+02,   3883,   2312, 1.975137e+01
2.125000e+01,   3335,   2315, 2.198160e+01
2.225000e+01,   2264,   2317, 2.193167e+01
   127,   1545,   2326, 2.004049e+01
     5,   3294,   2331, 2.355257e+01
   118,   3464,   2342, 2.012029e+01
1.067500e+02,   3708,   2342, 2.022908e+01
4.650000e+01,   1823,   2353, 2.113137e+01
1.415000e+02,   2567,   2353, 1.992311e+01
3.875000e+01,   3083,   2353, 2.132932e+01
9.825000e+01,   1147,   2358, 2.031917e+01
4.075000e+01,   1824,   2359, 2.127468e+01
    78,    230,   2360, 2.056976e+01
    23,   1317,   2360, 2.189568e+01
-1.725000e+01,   2008,   2360, 2.220803e+01
1.492500e+02,   3652,   2366, 1.986521e+01
-4.250000e+00,    393,    201, 2.372903e+01
  -126,   4019,    202, 2.004907e+01
-1.162500e+02,    345,    203, 2.013652e+01
1.725000e+01,    590,    203, 2.220803e+01
    11,   4262,    205, 2.269652e+01
5.500000e+00,   3914,    206, 2.344909e+01
7.250000e+00,   4370,    209, 2.314915e+01
    80,   1547,    210, 2.054228e+01
9.875000e+01,   4389,    210, 2.031366e+01
6.450000e+01,   1719,    213, 2.077610e+01
7.975000e+01,   1935,    215, 2.054567e+01
1.425000e+01,   1936,    218, 2.241546e+01
7.375000e+01,    311,    221, 2.063059e+01
5.475000e+01,   3913,    224, 2.095404e+01
7.425000e+01,    288,    229, 2.062326e+01
-6.425000e+01,    358,    230, 2.078032e+01
   158,   3087,    232, 1.980336e+01
1.112500e+02,   4381,    236, 2.018425e+01
    50,    834,    244, 2.105257e+01
9.925000e+01,   1546,    244, 2.030817e+01
3.675000e+01,   4375,    244, 2.138686e+01
1.012500e+02,   4391,    247, 2.028651e+01
1.265000e+02,   3670,    251, 2.004477e+01
    25,   4375,    253, 2.180515e+01
6.250000e+00,   4365,    254, 2.331030e+01
   105,   1874,    256, 2.024703e+01
9.175000e+01,   3182,    256, 2.039348e+01
-5.350000e+01,   4388,    257, 2.097912e+01
4.975000e+01,   4334,    264, 2.105802e+01
8.250000e+01,   4335,    270, 2.050887e+01
7.675000e+01,   4071,    274, 2.058730e+01
1.372500e+02,   4088,    278, 1.995622e+01
4.070119e+02,   4099,    280, 1.877598e+01
4.675000e+01,    291,    281, 2.112555e+01
1.075000e+02,    209,    285, 2.022148e+01
7.950000e+01,   4339,    285, 2.054908e+01
    88,    380,    288, 2.043879e+01
1.022500e+02,   2985,    290, 2.027584e+01
   145,   3409,    292, 1.989658e+01
8.150000e+01,    334,    294, 2.052211e+01
   -50,   4395,    295, 2.105257e+01
5.650000e+01,   2672,    299, 2.091988e+01
3.325000e+01,   4020,    299, 2.149552e+01
7.575000e+01,   4017,    300, 2.060154e+01
6.150000e+01,    529,    304, 2.082781e+01
1.135000e+02,    952,    308, 2.016251e+01
1.515000e+02,   3494,    312, 1.984897e+01
6.725000e+01,    627,    314, 2.073077e+01
6.825000e+01,   2048,    315, 2.071474e+01
   111,   4407,    321, 2.018669e+01
9.625000e+01,   2122,    325, 2.034150e+01
   144,    820,    341, 1.990409e+01
1.705000e+02,   3833,    342, 1.972069e+01
     1,   2449,    355, 2.530000e+01
1.067500e+02,   2719,    358, 2.022908e+01
1.007500e+02,   1461,    361, 2.029189e+01
4.025000e+01,   4101,    362, 2.128809e+01
1.557500e+02,   2344,    378, 1.981893e+01
1.412500e+02,   1155,    379, 1.992503e+01
8.650000e+01,   3025,    383, 2.045746e+01
3.575000e+01,   2976,    384, 2.141681e+01
   124,   3997,    402, 2.006645e+01
5.925000e+01,    705,    404, 2.086828e+01
1.097500e+02,   1669,    408, 2.019899e+01
   135,   1536,    415, 1.997417e+01
2.975000e+01,   3714,    422, 2.161628e+01
8.525000e+01,   2637,    423, 2.047326e+01
    40,    704,    450, 2.129485e+01
6.050000e+01,   3983,    456, 2.084561e+01
4.375000e+01,    496,    458, 2.119755e+01
1.275000e+02,   1658,    462, 2.003622e+01
    18,   2318,    463, 2.216182e+01
5.912619e+02,   1140,    475, 1.837055e+01
   115,   2778,    475, 2.014826e+01
1.795000e+02,   1206,    481, 1.966484e+01
1.102500e+02,    223,    483, 2.019405e+01
6.025000e+01,   3591,    485, 2.085011e+01
4.125000e+01,   1555,    486, 2.126144e+01
    94,   3589,    487, 2.036718e+01
    52,   1776,    491, 2.100999e+01
2.050000e+01,   1528,    502, 2.202062e+01
8.975000e+01,   2453,    504, 2.041741e+01
3.575000e+01,    395,    505, 2.141681e+01
    25,   1501,    509, 2.180515e+01
1.147500e+02,   1117,    511, 2.015062e+01
1.067500e+02,   1335,    512, 2.022908e+01
7.975000e+01,   1451,    512, 2.054567e+01
3.275000e+01,   1328,    517, 2.151197e+01
8.675000e+01,   3614,    518, 2.045433e+01
2.650000e+01,   4080,    537, 2.174189e+01
1.375000e+02,   4315,    539, 1.995424e+01
7.075000e+01,    702,    551, 2.067568e+01
8.425000e+01,   1915,    553, 2.048608e+01
     2,   4126,    556, 2.454743e+01
    60,   1355,    557, 2.085462e+01
    88,   2627,    563, 2.043879e+01
1.422500e+02,   1760,    570, 1.991737e+01
5.350000e+01,   4300,    577, 2.097912e+01
8.950000e+01,   1296,    580, 2.042044e+01
1.352500e+02,   3370,    580, 1.997216e+01
6.725000e+01,   4122,    581, 2.073077e+01
3.975000e+01,   4097,    589, 2.130166e+01
    68,   4304,    590, 2.071873e+01
4.625000e+01,   4327,    590, 2.113722e+01
6.500000e+00,   4106,    591, 2.326772e+01
    58,   4311,    594, 2.089143e+01
1.215000e+02,   1126,    599, 2.008856e+01
    86,   3524,    605, 2.046375e+01
1.725000e+01,   4409,    605, 2.220803e+01
1.062500e+02,    864,    630, 2.023418e+01
3.986429e+02,   3416,    656, 1.879854e+01
    88,   2391,    658, 2.043879e+01
1.175000e+02,   1217,    665, 2.012491e+01
    71,   1220,    665, 2.067185e+01
   593,   2955,    668, 1.836736e+01
    95,   3834,    687, 2.035569e+01
4.925000e+01,   1229,    693, 2.106898e+01
1.287500e+02,   1977,    698, 2.002563e+01
   125,    312,    701, 2.005772e+01
    91,   3032,    704, 2.040240e+01
9.850000e+01,    695,    706, 2.031641e+01
6.075000e+01,    231,    709, 2.084113e+01
5.050000e+01,   1097,    709, 2.104177e+01
3.725000e+01,   1093,    716, 2.137218e+01
    54,    210,    720, 2.096902e+01
   115,   1061,    722, 2.014826e+01
5.025000e+01,   2262,    725, 2.104716e+01
-9.750000e+00,   3328,    725, 2.282749e+01
1.847500e+02,   1693,    754, 1.963354e+01
5.275000e+01,   3372,    758, 2.099444e+01
2.450000e+01,   3368,    760, 2.182708e+01
6.650000e+01,   3376,    761, 2.074295e+01
1.545000e+02,    561,    779, 1.982768e+01
2.075000e+01,   2340,    787, 2.200745e+01
4.250000e+01,   2362,    795, 2.122903e+01
1.295000e+02,   2940,    795, 2.001933e+01
1.285000e+02,   2886,    797, 2.002774e+01
-5.750000e+00,   1682,    798, 2.340083e+01
1.325000e+02,   3449,    805, 1.999446e+01
   185,   4009,    811, 1.963207e+01
1.135000e+02,    739,    815, 2.016251e+01
2.539286e+01,   3292,    828, 2.178822e+01
2.950000e+01,   3298,    829, 2.162544e+01
7.425000e+01,   2284,    836, 2.062326e+01
1.328214e+02,   3377,    837, 1.999183e+01
    83,   2285,    838, 2.050230e+01
6.350000e+01,   2908,    858, 2.079307e+01
   151,    347,    860, 1.985256e+01
4.025000e+01,   2299,    866, 2.128809e+01
1.217500e+02,   4342,    869, 2.008633e+01
3.875000e+01,   2294,    871, 2.132932e+01
    20,   2317,    872, 2.204743e+01
3.275000e+01,   2319,    875, 2.151197e+01
1.322500e+02,    312,    882, 1.999651e+01
   117,    905,    891, 2.012954e+01
1.605000e+02,    790,    892, 1.978631e+01
2.750000e+00,   2879,    896, 2.420167e+01
6.675000e+01,   1422,    899, 2.073887e+01
5.150000e+01,   2908,    899, 2.102048e+01
-7.500000e-01,   2880,    900, 2.561235e+01
   139,   1572,    905, 1.994246e+01
   127,   4346,    908, 2.004049e+01
1.675000e+02,   2615,    917, 1.973996e+01
1.625000e+01,   2325,    923, 2.227287e+01
9.250000e+00,   2781,    929, 2.288465e+01
6.775000e+01,   3835,    932, 2.072273e+01
3.850000e+01,    781,    933, 2.133635e+01
1.522500e+02,   1318,    933, 1.984361e+01
5.750000e+01,   2376,    933, 2.090083e+01
5.275000e+01,   3254,    938, 2.099444e+01
6.150000e+01,   3887,    940, 2.082781e+01
    17,   2263,    942, 2.222388e+01
1.225000e+01,   2797,    942, 2.257966e+01
2.375000e+01,   2808,    942, 2.186084e+01
1.851824e+02,   2740,    944, 1.963100e+01
    21,   2294,    946, 2.199445e+01
    56,   2341,    946, 2.092953e+01
-4.025000e+01,   2812,    946, 2.128809e+01
6.350000e+01,   2946,    948, 2.079307e+01
1.417500e+02,   4108,    949, 1.992119e+01
   123,   2158,    952, 2.007524e+01
    58,   1030,    957, 2.089143e+01
6.050000e+01,   3565,    957, 2.084561e+01
1.525000e+01,   2814,    958, 2.234183e+01
   133,   2102,    959, 1.999037e+01
1.475000e+01,   2736,    959, 2.237802e+01
2.150000e+01,   3711,    964, 2.196890e+01
-2.750000e+00,   2734,    966, 2.420167e+01
5.450000e+01,    211,    967, 2.095901e+01
4.500000e+00,   2731,    969, 2.366697e+01
1.225000e+02,   1814,    971, 2.007966e+01
1.035000e+02,   2508,    971, 2.026265e+01
1.577500e+02,   4107,    976, 1.980508e+01
8.025000e+01,    783,    978, 2.053889e+01
   111,    816,    978, 2.018669e+01
5.425000e+01,    965,    979, 2.096400e+01
1.145000e+02,   1838,    979, 2.015299e+01
1.452500e+02,   2313,    979, 1.989471e+01
4.493690e+02,   2212,    983, 1.866849e+01
-7.500000e-01,   2733,    987, 2.561235e+01
3.987024e+02,    750,    996, 1.879838e+01
1.247500e+02,   3869,   1000, 2.005990e+01
2.983333e+01,   2813,   1003, 2.161325e+01
    15,    767,   1005, 2.235977e+01
4.075000e+01,   2733,   1007, 2.127468e+01
    37,    769,   1014, 2.137950e+01
    -3,   2732,   1015, 2.410720e+01
9.050000e+01,   2989,   1015, 2.040838e+01
2.076190e+01,   2778,   1017, 2.200683e+01
    23,    228,   1026, 2.189568e+01
4.975000e+01,   2851,   1033, 2.105802e+01
    50,   3331,   1044, 2.105257e+01
6.475000e+01,   3035,   1047, 2.077190e+01
    10,   3078,   1048, 2.280000e+01
     7,   3234,   1054, 2.318725e+01
   131,   2732,   1069, 2.000682e+01
4.725000e+01,   3109,   1075, 2.111400e+01
    60,   3431,   1079, 2.085462e+01
1.950000e+01,   3173,   1080, 2.207491e+01
6.125000e+01,   3641,   1085, 2.083223e+01
3.175000e+01,   3193,   1094, 2.154564e+01
1.155000e+02,   2051,   1096, 2.014355e+01
1.197500e+02,   4230,   1096, 2.010431e+01
1.235000e+02,   1324,   1097, 2.007083e+01
5.475000e+01,   2581,   1100, 2.095404e+01
5.525000e+01,   4234,   1100, 2.094417e+01
6.052143e+02,   1276,   1102, 1.834523e+01
2.929881e+02,   2770,   1104, 1.913288e+01
-6.750000e+00,   3148,   1104, 2.322674e+01
6.775000e+01,   3192,   1106, 2.072273e+01
1.117500e+02,   2859,   1110, 2.017938e+01
    74,   3627,   1110, 2.062692e+01
7.150000e+01,   3819,   1113, 2.066423e+01
    47,   2705,   1115, 2.111976e+01
2.219762e+02,   3090,   1115, 1.943423e+01
     6,   3308,   1115, 2.335462e+01
6.750000e+00,   3219,   1118, 2.322674e+01
    48,    273,   1126, 2.109690e+01
   -31,   3154,   1129, 2.157160e+01
1.875000e+01,   3153,   1132, 2.211750e+01
7.875000e+01,   1703,   1134, 2.055937e+01
    33,   3152,   1136, 2.150372e+01
7.975000e+01,   2715,   1138, 2.054567e+01
     9,   3266,   1138, 2.291439e+01
9.075000e+01,   1521,   1141, 2.040538e+01
    16,   3102,   1141, 2.228970e+01
    40,   3626,   1142, 2.129485e+01
-4.175000e+01,   3160,   1144, 2.124836e+01
3.675000e+01,   3379,   1144, 2.138686e+01
3.075000e+01,   3379,   1146, 2.158039e+01
    92,   2813,   1148, 2.039053e+01
    63,   3097,   1149, 2.080165e+01
    -8,   3299,   1150, 2.304228e+01
3.525000e+01,    311,   1151, 2.143210e+01
7.500000e+00,   3256,   1153, 2.311235e+01
2.450000e+01,   3138,   1154, 2.182708e+01
-7.500000e-01,   3393,   1154, 2.561235e+01
1.150000e+01,   3386,   1157, 2.264826e+01
   167,   3927,   1158, 1.974321e+01
3.275000e+01,   3121,   1160, 2.151197e+01
-5.000000e-01,   3248,   1160, 2.605257e+01
-1.250000e+01,   3300,   1160, 2.255772e+01
   -21,   3193,   1163, 2.199445e+01
-7.500000e+00,   3279,   1163, 2.311235e+01
1.075000e+01,   3281,   1164, 2.272148e+01
4.250000e+00,   3170,   1166, 2.372903e+01
1.475000e+01,   3122,   1167, 2.237802e+01
   -16,   3141,   1167, 2.228970e+01
    27,   3484,   1167, 2.172159e+01
-1.875000e+01,   3132,   1168, 2.211750e+01
    30,   3134,   1168, 2.160720e+01
     7,   3269,   1169, 2.318725e+01
-2.450000e+01,   3188,   1171, 2.182708e+01
2.050000e+01,   3277,   1171, 2.202062e+01
-2.525000e+01,   3131,   1172, 2.179435e+01
3.375000e+01,   3309,   1172, 2.147932e+01
-4.075000e+01,   2960,   1175, 2.127468e+01
    24,   3129,   1175, 2.184947e+01
2.175000e+01,   3079,   1176, 2.195635e+01
7.161486e+01,   3416,   1176, 2.066249e+01
    13,   3030,   1177, 2.251514e+01
2.550000e+01,   3119,   1177, 2.178365e+01
     7,   3339,   1178, 2.318725e+01
9.750000e+00,   3498,   1179, 2.282749e+01
1.625000e+01,   3072,   1180, 2.227287e+01
    22,   3329,   1180, 2.194394e+01
3.425000e+01,   3370,   1181, 2.146335e+01
    28,   3499,   1181, 2.168210e+01
    90,   2725,   1182, 2.041439e+01
2.375000e+01,   3048,   1182, 2.186084e+01
2.175000e+01,   3061,   1182, 2.195635e+01
-1.625000e+01,   3296,   1183, 2.227287e+01
4.250000e+01,   3130,   1184, 2.122903e+01
     4,   3256,   1184, 2.379485e+01
2.485714e+01,   3323,   1184, 2.181137e+01
-1.250000e+00,   3294,   1185, 2.505772e+01
6.325000e+01,   3512,   1186, 2.079735e+01
1.875000e+01,   3058,   1187, 2.211750e+01
1.025000e+01,   3253,   1187, 2.277319e+01
    -5,   3257,   1187, 2.355257e+01
3.750000e+01,   3345,   1187, 2.136492e+01
    11,   3119,   1188, 2.269652e+01
   -17,   3122,   1189, 2.222388e+01
    13,   3025,   1194, 2.251514e+01
    20,   3375,   1194, 2.204743e+01
8.825000e+01,   2478,   1195, 2.043571e+01
4.275000e+01,   3427,   1195, 2.122266e+01
   -20,   3455,   1195, 2.204743e+01
5.905952e+01,   2972,   1196, 2.087178e+01
-7.350000e+01,   3004,   1197, 2.063428e+01
4.150000e+01,   3029,   1198, 2.125488e+01
1.375000e+01,   3307,   1198, 2.245424e+01
1.475000e+01,   3343,   1198, 2.237802e+01
    -3,   3052,   1199, 2.410720e+01
2.675000e+01,   3350,   1199, 2.173169e+01
    24,   3229,   1200, 2.184947e+01
3.050000e+01,   3360,   1202, 2.158925e+01
-1.375000e+01,   3455,   1203, 2.245424e+01
6.025000e+01,   3008,   1204, 2.085011e+01
3.425000e+01,   3057,   1207, 2.146335e+01
1.725000e+01,   3437,   1207, 2.220803e+01
3.325000e+01,   3530,   1208, 2.149552e+01
-4.150000e+01,   3037,   1211, 2.125488e+01
     4,   3060,   1212, 2.379485e+01
8.379730e+01,   3363,   1213, 2.049192e+01
-9.500000e+00,   3056,   1216, 2.285569e+01
-1.350000e+01,   3070,   1216, 2.247417e+01
-8.750000e+00,   3432,   1217, 2.294498e+01
5.025000e+01,   2962,   1218, 2.104716e+01
4.275000e+01,   3400,   1218, 2.122266e+01
    -8,   3059,   1219, 2.304228e+01
3.500000e+00,   3392,   1220, 2.393983e+01
1.425000e+01,   3441,   1220, 2.241546e+01
    14,   3419,   1221, 2.243468e+01
3.025000e+01,   3434,   1221, 2.159819e+01
1.825000e+01,   2958,   1222, 2.214684e+01
2.625000e+01,   2995,   1224, 2.175218e+01
1.850000e+01,   3385,   1224, 2.213207e+01
   -16,   2965,   1226, 2.228970e+01
-5.500000e+00,   3405,   1226, 2.344909e+01
-8.214286e+00,   3423,   1227, 2.301358e+01
6.250000e+00,   3040,   1228, 2.331030e+01
-2.052381e+01,   3043,   1228, 2.201936e+01
   -21,   2958,   1229, 2.199445e+01
4.250000e+00,   3382,   1230, 2.372903e+01
2.525000e+01,   3030,   1231, 2.179435e+01
8.250000e+00,   3033,   1231, 2.300887e+01
1.875000e+01,   3492,   1232, 2.211750e+01
-1.875000e+01,   3394,   1234, 2.211750e+01
2.054762e+01,   3039,   1235, 2.201810e+01
4.328214e+02,   4264,   1235, 1.870923e+01
2.050000e+01,   3006,   1241, 2.202062e+01
-2.704762e+01,   3039,   1242, 2.171968e+01
2.175000e+01,   3049,   1244, 2.195635e+01
    10,   3048,   1256, 2.280000e+01
   -27,    202,   1260, 2.172159e+01
1.350000e+01,   3417,   1260, 2.247417e+01
   -12,   3453,   1260, 2.260205e+01
5.750000e+00,   3438,   1265, 2.340083e+01
1.950000e+01,   3445,   1265, 2.207491e+01
