brightness,      y,      x, calibrated magnitude
5.560648e+02,   2874,   1167, 1.843719e+01
4.986200e+03,   1536,   1314, 1.605558e+01
5.814574e+03,   2192,   1997, 1.588871e+01
3.192558e+03,   1463,   1999, 1.653965e+01
4.361600e+03,   3724,   2237, 1.620089e+01
6.958775e+03,   1037,    763, 1.569367e+01
2.881111e+03,   3214,   1006, 1.665110e+01
3.542851e+03,   2614,   1421, 1.642662e+01
3.576960e+03,   2205,   1496, 1.641621e+01
4.070329e+03,   2965,   1745, 1.627593e+01
9.488220e+03,    515,    219, 1.535704e+01
4.152158e+03,    812,   1044, 1.625432e+01
2.375423e+03,   3219,   1181, 1.686065e+01
5.342778e+02,    511,   1268, 1.848058e+01
3.530033e+03,   1512,   1497, 1.643055e+01
  1962,   1646,   1752, 1.706825e+01
4.155108e+03,   4047,   1769, 1.625354e+01
3.371363e+03,   3782,   1988, 1.648049e+01
3.484819e+03,   2137,   2048, 1.644455e+01
2.961500e+03,   3218,   2155, 1.662122e+01
6.882130e+02,   3261,   2193, 1.820569e+01
3.849518e+03,   3635,   2214, 1.633648e+01
7.934556e+03,   2060,   2306, 1.555119e+01
3.376517e+03,    453,   2320, 1.647883e+01
8.162833e+02,   3914,    201, 1.802040e+01
2.538663e+03,   4369,    427, 1.678849e+01
4.676608e+03,    507,    791, 1.612517e+01
6.293302e+03,   2929,    807, 1.580280e+01
4.717087e+03,   1190,    842, 1.611582e+01
3.964958e+03,   3586,   1049, 1.630440e+01
5.932583e+03,    673,   1105, 1.586689e+01
4.562447e+03,   3688,   1215, 1.615201e+01
3.264152e+03,    365,   1221, 1.651557e+01
3.312072e+03,   2727,   1277, 1.649975e+01
2.933409e+03,    221,   1288, 1.663157e+01
5.549205e+03,   1451,   1331, 1.593942e+01
5.596667e+02,   1783,   1393, 1.843018e+01
1.853790e+03,   3639,   1686, 1.712985e+01
2.890583e+03,   2760,   1976, 1.664754e+01
5.833829e+03,   3406,    243, 1.588512e+01
2.134601e+03,    201,    628, 1.697671e+01
4.179754e+03,   2426,    721, 1.624712e+01
3.222789e+03,   2710,    888, 1.652942e+01
9.211203e+03,   1309,   1193, 1.538921e+01
1.350463e+02,   3186,   1193, 1.997379e+01
2.924074e+02,   3194,   1199, 1.913503e+01
4.216759e+02,   1776,   1393, 1.873755e+01
4.234907e+02,   3492,   1424, 1.873289e+01
2.925232e+03,   3476,   1668, 1.663460e+01
4.668163e+03,   1783,   1784, 1.612713e+01
3.323989e+03,   2016,   1968, 1.649585e+01
3.025022e+03,   3258,    986, 1.659818e+01
4.148889e+02,    843,   1329, 1.875517e+01
2.879642e+03,   3574,   1344, 1.665165e+01
7.554011e+03,    825,   1987, 1.560456e+01
3.772468e+03,   3790,   1995, 1.635844e+01
5.442222e+02,   2341,   2362, 1.846056e+01
4.745016e+03,    221,    417, 1.610941e+01
5.176152e+03,   1748,    533, 1.601498e+01
3.148011e+03,   3692,    580, 1.655491e+01
4.016289e+03,    835,    611, 1.629044e+01
9.841026e+03,   1893,    623, 1.531740e+01
5.838824e+03,   2140,    702, 1.588419e+01
5.915363e+03,   3635,    814, 1.587005e+01
4.208534e+03,   2455,    832, 1.623967e+01
3.983355e+03,    802,    940, 1.629938e+01
5.558503e+03,    224,   1136, 1.593761e+01
3.148839e+03,   3386,   1151, 1.655462e+01
5.931221e+03,    242,   1165, 1.586714e+01
8.224259e+02,   1715,   1317, 1.801226e+01
4.216634e+03,   1314,   1679, 1.623759e+01
3.834551e+03,   2382,   1701, 1.634071e+01
4.777997e+03,   2221,   1740, 1.610189e+01
3.675127e+03,    851,   1798, 1.638682e+01
2.116900e+03,   2728,   2206, 1.698575e+01
4.184824e+03,   3674,    816, 1.624581e+01
3.094928e+03,   2945,    953, 1.657337e+01
2.835351e+03,   3820,    984, 1.666848e+01
4.105025e+03,   1569,   1203, 1.626671e+01
4.110500e+03,   4217,   1584, 1.626526e+01
5.001697e+03,   1157,   1679, 1.605221e+01
7.569002e+03,   1554,   1682, 1.560240e+01
2.488183e+03,   2745,   1715, 1.681029e+01
1.474866e+03,   2151,   1754, 1.737812e+01
2.438732e+03,   3623,   1837, 1.683209e+01
4.463947e+03,   1398,   2052, 1.617570e+01
4.994697e+03,   4354,   2141, 1.605373e+01
3.471500e+03,   2455,    441, 1.644871e+01
4.340815e+03,   2951,    582, 1.620607e+01
4.767875e+03,   2440,    751, 1.610419e+01
3.843775e+03,   2105,    763, 1.633811e+01
3.650043e+03,    929,    892, 1.639425e+01
2.446603e+03,   3402,   1173, 1.682859e+01
4.736019e+02,   3386,   1279, 1.861147e+01
2.691633e+03,   2223,   1354, 1.672496e+01
6.051111e+02,   1763,   1404, 1.834541e+01
3.747685e+03,   3900,   1609, 1.636559e+01
3.386507e+03,   2994,   1819, 1.647562e+01
3.448207e+03,   2098,   1826, 1.645602e+01
5.305113e+03,   3640,   2012, 1.598826e+01
2.665350e+03,   2486,   2360, 1.673561e+01
2.770833e+02,   2315,   2369, 1.919347e+01
3.037181e+03,   2508,    440, 1.659382e+01
2.237906e+03,   2575,    633, 1.692540e+01
3.613565e+03,   1355,   1070, 1.640516e+01
3.583123e+03,   2500,   1172, 1.641435e+01
5.305989e+03,   2847,   1999, 1.598808e+01
4.454362e+03,   2243,   2169, 1.617804e+01
3.773953e+03,   2520,   2203, 1.635801e+01
3.668524e+03,   4063,   2279, 1.638877e+01
2.237370e+03,   4403,    245, 1.692566e+01
2.480850e+03,   3870,    536, 1.681350e+01
2.919683e+03,   2278,    583, 1.663666e+01
5.876090e+03,   3868,    722, 1.587728e+01
3.510500e+03,    417,    835, 1.643658e+01
3.136550e+03,   1614,   1019, 1.655887e+01
3.256808e+03,   1296,   1111, 1.651802e+01
4.339098e+03,   3427,   1176, 1.620650e+01
4.037963e+02,   3192,   1195, 1.878459e+01
3.572095e+03,   3621,   1281, 1.641769e+01
5.737685e+02,    439,   1649, 1.840316e+01
2.849283e+03,   1736,   1688, 1.666316e+01
2.976804e+03,   4005,   1756, 1.661562e+01
2.721052e+03,   2344,   2116, 1.671316e+01
2.059500e+03,   4305,    329, 1.701560e+01
3.311297e+03,   3649,    522, 1.650000e+01
9.048611e+02,   1166,    839, 1.790855e+01
2.525833e+03,    863,   1157, 1.679399e+01
2.457670e+03,   2826,   1661, 1.682369e+01
4.828334e+03,   1315,   1864, 1.609051e+01
6.300890e+03,   1275,   1928, 1.580150e+01
2.776583e+03,   1722,   1974, 1.669122e+01
2.612300e+03,   4232,   2033, 1.675744e+01
3.120450e+03,   3517,   2219, 1.656446e+01
3.869699e+03,   2996,   2267, 1.633081e+01
1.906917e+03,   3354,   2357, 1.709917e+01
4.655177e+03,   3292,    341, 1.613016e+01
3.964696e+03,   1089,    807, 1.630448e+01
7.731111e+02,   1194,    838, 1.807940e+01
3.343478e+03,   2907,    907, 1.648950e+01
3.302837e+03,   1848,   1977, 1.650278e+01
  2962,   1579,    653, 1.662104e+01
5.903426e+02,    201,    771, 1.837224e+01
1.438783e+03,    923,   1106, 1.740501e+01
1.567433e+03,   2595,   1120, 1.731203e+01
9.911389e+02,    403,   1212, 1.780966e+01
4.582703e+03,   1099,   1375, 1.614720e+01
2.609283e+03,    669,   1423, 1.675870e+01
1.303767e+03,   3476,   1511, 1.751200e+01
2.176100e+03,   2311,   1701, 1.695580e+01
2.233888e+03,   3304,   1794, 1.692735e+01
6.701108e+03,   4183,   1902, 1.573463e+01
4.127547e+03,    263,   1928, 1.626077e+01
2.726983e+03,   1983,   2121, 1.671079e+01
3.567167e+03,    321,   2122, 1.641919e+01
3.968514e+03,   3913,   2326, 1.630343e+01
1.891786e+03,   2917,    205, 1.710782e+01
2.895612e+03,   3766,    546, 1.664565e+01
2.733482e+03,   3177,    858, 1.670821e+01
2.597551e+03,   4337,   1010, 1.676359e+01
1.292593e+02,   3178,   1200, 2.002135e+01
3.755580e+03,   1112,   1249, 1.636331e+01
6.223834e+03,   1924,   1317, 1.581485e+01
2.468967e+03,   3917,   1556, 1.681871e+01
3.338438e+03,   4100,   1708, 1.649114e+01
1.888867e+03,   4262,   1764, 1.710950e+01
3.221489e+03,   2625,   1919, 1.652986e+01
4.725026e+03,   3954,    305, 1.611399e+01
3.910318e+03,   3901,    384, 1.631947e+01
3.640284e+03,   3253,    561, 1.639716e+01
3.371168e+03,   1014,    972, 1.648055e+01
4.200279e+03,   2655,    996, 1.624180e+01
2.139087e+03,   3629,   1059, 1.697443e+01
8.003519e+02,   2576,   1103, 1.804180e+01
2.180700e+03,   3825,   1674, 1.695351e+01
4.804074e+03,   2725,   1724, 1.609598e+01
2.967750e+03,   2900,   1768, 1.661893e+01
4.051616e+03,   2881,   2225, 1.628093e+01
6.293281e+03,   1573,   2230, 1.580281e+01
1.738733e+03,   3869,   2291, 1.719942e+01
2.599283e+03,   2568,   2356, 1.676287e+01
7.978416e+03,   2909,    382, 1.554521e+01
4.392702e+03,   1384,    560, 1.619317e+01
3.448786e+03,   2576,    707, 1.645583e+01
5.353237e+03,    315,    853, 1.597846e+01
1.427743e+03,   2261,    934, 1.741338e+01
4.086303e+03,   1858,    978, 1.627167e+01
3.288812e+03,   2133,   1081, 1.650740e+01
2.902942e+03,   1669,   1215, 1.664290e+01
8.193056e+02,    847,   1329, 1.801639e+01
3.208065e+03,   2775,   1825, 1.653439e+01
3.282482e+03,   1205,   1844, 1.650949e+01
3.385855e+03,    774,   1944, 1.647583e+01
2.547917e+03,   2665,   2257, 1.678454e+01
3.762739e+03,   1929,   2351, 1.636124e+01
2.917400e+03,   2295,   2356, 1.663751e+01
5.877685e+02,    354,    201, 1.837698e+01
2.544083e+03,   3549,    273, 1.678617e+01
2.558067e+03,   4130,    841, 1.678022e+01
3.853947e+03,    360,   1263, 1.633524e+01
2.366298e+03,   3433,   1286, 1.686483e+01
4.528704e+02,   2659,   1331, 1.866007e+01
3.849722e+02,   1760,   1415, 1.883643e+01
3.011944e+02,   3509,   1422, 1.910288e+01
1.962438e+03,   2911,   1585, 1.706801e+01
1.851350e+03,   4233,   1641, 1.713128e+01
2.924074e+02,   3325,   1716, 1.913503e+01
2.213826e+03,   3204,   1774, 1.693714e+01
6.300639e+03,    637,   1778, 1.580154e+01
3.936261e+03,   1513,   1870, 1.631229e+01
2.045667e+03,   3301,   1884, 1.702291e+01
2.792029e+03,   3077,    800, 1.668520e+01
  3245,    908,    937, 1.652196e+01
5.158103e+03,    640,   1011, 1.601878e+01
3.110899e+03,    824,   1057, 1.656779e+01
2.070783e+03,   4285,   1118, 1.700966e+01
2.379633e+03,   4260,   1238, 1.685872e+01
2.922725e+03,   1286,   1534, 1.663553e+01
3.122018e+03,    557,   1635, 1.656391e+01
6.288563e+03,   1708,   1650, 1.580362e+01
3.585637e+03,   3279,   1687, 1.641358e+01
2.844517e+03,    740,   1846, 1.666498e+01
2.599351e+03,   1819,   1872, 1.676284e+01
3.445383e+03,   1330,   1964, 1.645691e+01
3.963145e+03,   3188,   1985, 1.630490e+01
3.027793e+03,   2278,   2179, 1.659718e+01
2.772714e+03,   2179,   2317, 1.669274e+01
3.103775e+03,   1822,   2345, 1.657027e+01
2.168929e+03,   3933,    201, 1.695939e+01
8.054833e+02,   4359,    272, 1.803486e+01
4.959608e+03,   3016,    354, 1.606138e+01
3.658989e+03,   4072,    363, 1.639160e+01
2.936522e+03,   2357,    625, 1.663042e+01
2.187880e+03,   3526,   1463, 1.694994e+01
2.584352e+02,    523,   1489, 1.926912e+01
2.247152e+03,   2474,   1509, 1.692092e+01
2.356667e+03,   2174,   1557, 1.686925e+01
3.551739e+03,    444,   1637, 1.642390e+01
2.307529e+03,   3465,   1664, 1.689213e+01
2.421133e+03,   3599,   1711, 1.683995e+01
2.894992e+03,   3103,   1756, 1.664588e+01
1.960133e+03,   3955,   1940, 1.706929e+01
1.711620e+03,   4130,   2089, 1.721648e+01
2.323873e+03,   3039,   2156, 1.688447e+01
2.625550e+03,   1666,   2297, 1.675195e+01
1.614150e+03,    855,   2338, 1.728014e+01
2.670350e+03,   1855,    289, 1.673358e+01
4.656025e+03,   1684,    373, 1.612996e+01
2.869400e+03,   4187,    483, 1.665552e+01
3.078500e+03,   2184,    704, 1.657915e+01
2.965938e+03,   3690,    866, 1.661959e+01
4.442227e+03,   2378,   1060, 1.618100e+01
2.694033e+03,   2934,   1074, 1.672399e+01
4.516757e+03,   1446,   1081, 1.616293e+01
1.730600e+03,   3291,   1137, 1.720451e+01
6.797500e+02,   2993,   1252, 1.821913e+01
3.286210e+03,   4252,   1299, 1.650826e+01
8.353000e+02,    389,   1423, 1.799539e+01
8.784833e+02,    401,   1423, 1.794067e+01
3.303743e+03,   1225,   1903, 1.650248e+01
3.094696e+03,   3546,    242, 1.657346e+01
2.185483e+03,   4246,    286, 1.695113e+01
2.027783e+03,   2116,    292, 1.703245e+01
3.644250e+03,   1775,    352, 1.639598e+01
5.077863e+03,    268,    647, 1.603580e+01
3.968699e+03,   3902,    661, 1.630338e+01
4.792265e+03,    908,    700, 1.609865e+01
3.280641e+03,    891,    760, 1.651010e+01
4.422377e+03,   3505,   1187, 1.618586e+01
1.171362e+03,   3353,   1204, 1.762827e+01
3.732746e+03,   2712,   1542, 1.636993e+01
5.381368e+03,   2099,   1598, 1.597277e+01
3.157237e+03,   2580,   1634, 1.655173e+01
2.909388e+03,   3020,   1748, 1.664050e+01
3.770978e+03,   2218,   2076, 1.635886e+01
4.494907e+02,   2325,   2357, 1.866820e+01
1.229722e+03,   3372,   2362, 1.757548e+01
4.931574e+02,    223,    201, 1.856754e+01
4.798796e+02,   4366,    266, 1.859717e+01
2.292850e+03,   1168,    354, 1.689906e+01
1.472528e+03,   1215,    357, 1.737984e+01
3.141065e+03,   3539,    753, 1.655731e+01
2.695848e+03,   2531,    946, 1.672326e+01
3.143362e+03,   1134,   1003, 1.655651e+01
2.641417e+03,   2327,   1164, 1.674541e+01
1.513416e+03,   3029,   1222, 1.735010e+01
6.259565e+02,   2956,   1352, 1.830864e+01
1.060050e+03,   1797,   1398, 1.773668e+01
2.711949e+03,   3717,   1467, 1.671680e+01
2.822276e+03,   3547,   1697, 1.667350e+01
4.206568e+03,   2377,   1761, 1.624018e+01
3.976533e+03,   1523,   1803, 1.630124e+01
1.813550e+03,   3218,   1938, 1.715368e+01
4.536437e+03,    360,   1962, 1.615821e+01
2.543167e+03,   1678,   2093, 1.678656e+01
2.658167e+03,   3288,   2332, 1.673854e+01
3.674553e+03,    349,    694, 1.638699e+01
3.102551e+03,   3003,    719, 1.657070e+01
2.471983e+03,   3552,    821, 1.681739e+01
6.770648e+02,   1191,    836, 1.822342e+01
1.728933e+03,   1034,    962, 1.720555e+01
3.551478e+03,    331,   1101, 1.642398e+01
1.536699e+03,   3235,   1168, 1.733353e+01
2.891605e+03,   1766,   1345, 1.664715e+01
3.037449e+03,   1249,   1414, 1.659373e+01
6.522833e+02,   2946,   1455, 1.826391e+01
3.726768e+03,    536,   1587, 1.637167e+01
1.686810e+03,   3386,   1610, 1.723233e+01
2.147565e+03,   2141,   1713, 1.697013e+01
2.780167e+03,    514,   1929, 1.668982e+01
2.742040e+03,   3059,   2248, 1.670482e+01
3.006946e+03,   1853,   2317, 1.660469e+01
5.752961e+03,   1254,    268, 1.590027e+01
4.191461e+03,   1081,    333, 1.624409e+01
4.734079e+03,   2110,    497, 1.611191e+01
2.662417e+03,   2887,    610, 1.673681e+01
4.086187e+03,   3271,    700, 1.627170e+01
2.945862e+03,   4114,    709, 1.662697e+01
3.395688e+03,    747,    777, 1.647268e+01
3.492468e+03,    513,    798, 1.644217e+01
3.800196e+03,    736,   1097, 1.635049e+01
1.913725e+03,   3682,   1126, 1.709530e+01
1.561094e+03,   3241,   1138, 1.731643e+01
2.796681e+03,   2233,   1235, 1.668339e+01
2.300650e+03,   3895,   1467, 1.689537e+01
3.627373e+03,   1158,   1517, 1.640102e+01
1.985739e+03,   3251,   1694, 1.705519e+01
2.642633e+03,   4315,   1932, 1.674491e+01
1.483880e+03,   4108,   1941, 1.737150e+01
1.572435e+03,    403,   1999, 1.730857e+01
2.871062e+03,   3563,   2110, 1.665489e+01
4.357593e+02,   3256,   2192, 1.870188e+01
8.557210e+02,   3284,   2224, 1.796917e+01
1.825601e+03,   4099,   2242, 1.714649e+01
1.613685e+03,   1960,    434, 1.728045e+01
2.344902e+03,   2719,    523, 1.687469e+01
2.631395e+03,   3540,    726, 1.674953e+01
3.452138e+03,   2565,    738, 1.645478e+01
2.713692e+03,   2550,    781, 1.671610e+01
5.961481e+02,   2850,    894, 1.836161e+01
4.590787e+03,    311,    912, 1.614528e+01
9.650093e+02,   2246,   1197, 1.783867e+01
2.157117e+03,   3606,   1202, 1.696532e+01
3.430967e+03,    539,   1319, 1.646146e+01
2.075482e+03,   2944,   1353, 1.700720e+01
5.242105e+03,   2110,   1721, 1.600124e+01
1.945663e+03,   2681,   1931, 1.707733e+01
2.441286e+03,   4120,   1990, 1.683095e+01
2.487383e+03,   3384,   2015, 1.681064e+01
1.124148e+03,   3839,   2306, 1.767294e+01
2.738733e+03,   1175,    243, 1.670613e+01
3.018975e+03,    390,    268, 1.660035e+01
2.015700e+03,   2385,    397, 1.703894e+01
2.341883e+03,   1477,    416, 1.687609e+01
4.284382e+03,    495,    464, 1.622028e+01
2.125600e+03,   3040,    558, 1.698130e+01
3.601790e+03,   3835,    659, 1.640870e+01
1.349892e+03,   2803,   1003, 1.747425e+01
2.518783e+03,   2863,   1070, 1.679702e+01
1.917685e+03,    899,   1106, 1.709306e+01
2.976768e+03,   1392,   1198, 1.661564e+01
2.426100e+03,   2073,   1675, 1.683773e+01
2.874333e+03,   1952,   1866, 1.665366e+01
1.172833e+03,   1424,   2122, 1.762691e+01
2.634065e+03,   1214,   2286, 1.674843e+01
2.123611e+02,   2344,   2369, 1.948231e+01
5.092222e+02,   4369,    264, 1.853273e+01
2.216683e+03,    481,    567, 1.693574e+01
1.288933e+03,   2342,    953, 1.752442e+01
2.796243e+03,   1314,   1115, 1.668356e+01
3.720076e+03,   1062,   1121, 1.637362e+01
2.837529e+03,   2453,   1168, 1.666765e+01
3.520926e+02,   1788,   1393, 1.893336e+01
4.470463e+02,   1804,   1410, 1.867412e+01
2.240433e+03,   2503,   1623, 1.692417e+01
2.307227e+03,   3266,   1707, 1.689227e+01
1.984617e+03,   4320,   1715, 1.705581e+01
3.594920e+03,   1990,   2041, 1.641078e+01
5.336798e+03,   1376,    225, 1.598180e+01
1.117620e+03,   4272,    262, 1.767926e+01
3.489181e+03,   1658,    405, 1.644319e+01
2.665591e+03,   3321,    495, 1.673552e+01
5.350047e+03,   2542,    577, 1.597911e+01
2.519683e+03,   1475,    831, 1.679664e+01
1.659945e+03,   2313,    932, 1.724977e+01
1.248213e+03,   3257,    941, 1.755928e+01
2.416755e+03,    324,   1304, 1.684192e+01
1.845333e+03,   4201,   1316, 1.713481e+01
2.996069e+03,   1315,   1328, 1.660862e+01
5.173056e+02,   2654,   1332, 1.851563e+01
3.987685e+02,   1761,   1408, 1.879820e+01
1.967407e+02,   3492,   1420, 1.956526e+01
2.154050e+03,   1996,   1452, 1.696686e+01
5.755370e+02,   2597,   1710, 1.839982e+01
3.843229e+03,   2666,   1773, 1.633826e+01
1.672017e+03,   3821,   1821, 1.724190e+01
2.333533e+03,   3471,   1843, 1.687996e+01
1.858833e+03,   4156,   1957, 1.712690e+01
2.816400e+03,   1273,   2032, 1.667576e+01
3.403014e+03,   4025,   2067, 1.647034e+01
3.295630e+03,   4104,   2116, 1.650515e+01
3.081591e+03,   1994,   2304, 1.657806e+01
1.636296e+03,   2851,   2346, 1.726535e+01
6.094000e+02,   2330,   2355, 1.833774e+01
1.239528e+03,   4334,    268, 1.756686e+01
1.372315e+03,   2436,    282, 1.745637e+01
1.297741e+03,   2716,    357, 1.751703e+01
4.728974e+03,    597,    384, 1.611308e+01
2.192123e+03,   1526,    496, 1.694784e+01
4.051254e+03,    702,    710, 1.628103e+01
1.157574e+03,    724,    770, 1.764113e+01
2.614633e+03,   1395,    816, 1.675647e+01
3.614076e+03,   2175,    839, 1.640501e+01
3.910324e+03,   1123,    918, 1.631947e+01
3.822067e+03,    605,   1099, 1.634425e+01
  2050,   4231,   1100, 1.702062e+01
2.441759e+02,   3180,   1193, 1.933074e+01
1.920367e+03,   1775,   1352, 1.709154e+01
2.098826e+03,   3502,   1371, 1.699506e+01
3.917222e+02,   1764,   1400, 1.881755e+01
2.077200e+03,   3909,   1408, 1.700630e+01
3.618576e+03,   2047,   1722, 1.640366e+01
6.504350e+03,    629,   1892, 1.576699e+01
2.639725e+03,   1959,   1924, 1.674610e+01
2.567450e+03,   2154,   2210, 1.677625e+01
2.631733e+03,   1147,   2362, 1.674940e+01
8.180278e+02,    985,    216, 1.801808e+01
2.271033e+03,   3446,    536, 1.690944e+01
3.410496e+03,   2002,    537, 1.646796e+01
5.473542e+03,   1356,    563, 1.595433e+01
3.435359e+03,   1259,    586, 1.646007e+01
3.112264e+03,    568,    605, 1.656731e+01
1.614983e+03,   2649,    784, 1.727958e+01
2.022750e+03,   3744,    804, 1.703514e+01
2.196739e+03,   3805,    903, 1.694555e+01
2.863754e+03,   1967,   1147, 1.665766e+01
3.715093e+02,   2664,   1330, 1.887508e+01
2.015667e+03,   1644,   1388, 1.703895e+01
4.667579e+03,   1063,   1502, 1.612727e+01
2.353017e+03,   1574,   1577, 1.687094e+01
2.433783e+03,    862,   2073, 1.683430e+01
2.343817e+03,   3848,   2209, 1.687519e+01
2.383933e+03,   3181,    261, 1.685676e+01
3.153246e+03,   1215,    325, 1.655311e+01
1.549722e+03,   2385,    376, 1.732437e+01
2.900014e+03,    369,    575, 1.664400e+01
1.223083e+03,   3392,    588, 1.758136e+01
2.165600e+03,    634,    591, 1.696105e+01
4.653333e+02,   3361,    617, 1.863059e+01
1.936767e+03,   2186,    630, 1.708231e+01
2.256383e+03,    946,    656, 1.691647e+01
1.966413e+03,   3067,   1062, 1.706581e+01
3.254774e+03,    817,   1072, 1.651870e+01
1.947883e+03,   2544,   1297, 1.707609e+01
3.892503e+03,   2744,   1368, 1.632443e+01
2.052778e+02,   3509,   1418, 1.951915e+01
9.103704e+01,   2961,   1424, 2.040195e+01
1.133767e+03,   3654,   1452, 1.766369e+01
3.719907e+02,    201,   1538, 1.887367e+01
1.783304e+03,   3390,   1676, 1.717194e+01
2.817051e+03,   3059,   1821, 1.667551e+01
1.783750e+03,   3009,   1993, 1.717167e+01
1.214084e+03,   3794,   2125, 1.758938e+01
1.890536e+03,   4064,   2126, 1.710854e+01
1.823605e+03,   3312,   2215, 1.714767e+01
2.598967e+03,   1451,    516, 1.676300e+01
2.215721e+03,   3513,    702, 1.693621e+01
1.966667e+03,   4060,    765, 1.706567e+01
5.148458e+03,    884,    805, 1.602081e+01
2.638067e+03,   2498,    886, 1.674679e+01
3.777232e+03,   2652,   1292, 1.635707e+01
2.469815e+02,   3504,   1413, 1.931834e+01
8.727963e+02,    982,   1464, 1.794772e+01
2.310683e+03,   1087,   1653, 1.689065e+01
3.320463e+02,   3330,   1710, 1.899700e+01
2.384950e+03,   2113,   2068, 1.685630e+01
2.500050e+03,    382,   2200, 1.680513e+01
2.528383e+03,   2168,    234, 1.679289e+01
2.682350e+03,   1091,    415, 1.672871e+01
4.499963e+03,   3464,    470, 1.616698e+01
2.553033e+03,   3835,    691, 1.678236e+01
1.152583e+03,   1283,    855, 1.764582e+01
5.064167e+02,   1926,   1060, 1.853873e+01
4.530833e+02,   1920,   1061, 1.865955e+01
1.071556e+03,   3769,   1591, 1.772496e+01
2.129373e+03,   4382,   1622, 1.697937e+01
7.764630e+02,    394,   1686, 1.807470e+01
3.097671e+03,   2320,   1744, 1.657241e+01
2.395067e+03,    765,   1771, 1.685171e+01
1.174741e+03,   3187,   1906, 1.762514e+01
2.914917e+03,    748,   2035, 1.663843e+01
2.608363e+03,   1229,   2203, 1.675908e+01
1.987633e+03,   2201,   2349, 1.705416e+01
2.806011e+03,   1904,    818, 1.667978e+01
1.126444e+03,    745,    821, 1.767073e+01
1.844850e+03,   2375,    936, 1.713510e+01
4.642037e+02,   2326,    946, 1.863323e+01
4.700926e+02,    258,   1025, 1.861954e+01
2.749813e+03,   2943,   1091, 1.670174e+01
4.373056e+02,    921,   1100, 1.869804e+01
1.376102e+03,   1775,   1170, 1.745337e+01
1.520133e+03,   2826,   1194, 1.734530e+01
1.732583e+03,   3615,   1236, 1.720326e+01
1.850670e+03,   2882,   1303, 1.713168e+01
2.399067e+03,   2547,   1505, 1.684989e+01
3.417801e+03,   3740,   1650, 1.646563e+01
2.474771e+03,   2847,   1661, 1.681616e+01
2.193017e+03,   1520,   1732, 1.694740e+01
7.687500e+02,   4302,   1780, 1.808554e+01
6.623981e+02,   2771,   1953, 1.824720e+01
3.145308e+03,   1468,   1993, 1.655584e+01
1.338139e+03,   4051,   2192, 1.748375e+01
1.930550e+03,   3086,   2354, 1.708580e+01
1.448250e+03,   2511,    251, 1.739789e+01
3.616188e+03,    220,    262, 1.640437e+01
2.006533e+03,    706,    285, 1.704388e+01
2.095870e+03,   2204,    365, 1.699659e+01
2.337200e+03,   2641,    688, 1.687826e+01
3.022699e+03,   1589,    755, 1.659901e+01
1.037935e+03,    711,    856, 1.775957e+01
2.983703e+03,   1832,    873, 1.661311e+01
4.215576e+03,    986,    935, 1.623786e+01
3.214304e+03,    591,    960, 1.653228e+01
2.468300e+03,   1895,   1039, 1.681901e+01
2.480710e+03,   2450,   1074, 1.681356e+01
2.243117e+03,   2396,   1099, 1.692287e+01
6.956481e+01,   3183,   1191, 2.069403e+01
6.625463e+02,    400,   1210, 1.824696e+01
1.338933e+03,   1712,   1320, 1.748310e+01
6.550185e+02,   2601,   1412, 1.825937e+01
1.288152e+03,   3514,   1482, 1.752508e+01
9.306500e+02,   3437,   1547, 1.787803e+01
2.069779e+03,   3438,   1561, 1.701019e+01
2.936600e+03,    820,   1954, 1.663039e+01
2.998960e+03,   1634,   2005, 1.660757e+01
2.374517e+03,   2623,   2095, 1.686106e+01
2.204067e+03,   3226,   2168, 1.694194e+01
1.183963e+03,    615,   2182, 1.761665e+01
1.926167e+03,    570,   2349, 1.708827e+01
1.197935e+03,   2617,    277, 1.760392e+01
2.263233e+03,   3574,    506, 1.691318e+01
1.444565e+03,   2078,    942, 1.740066e+01
2.550967e+03,    754,    970, 1.678324e+01
5.724444e+02,   2588,   1045, 1.840567e+01
3.465500e+03,   1424,   1150, 1.645059e+01
2.044444e+02,   3382,   1275, 1.952356e+01
2.489065e+03,   2354,   1318, 1.680991e+01
1.053821e+03,   2962,   1404, 1.774308e+01
1.142826e+03,   3392,   1617, 1.765505e+01
1.338509e+03,   3596,   2043, 1.748345e+01
2.793768e+02,   3276,   2224, 1.918452e+01
3.223873e+03,   2973,   2239, 1.652906e+01
1.299472e+03,   2714,   2320, 1.751558e+01
3.119352e+02,   2320,   2358, 1.906484e+01
2.200051e+03,   3192,    463, 1.694392e+01
1.322657e+03,   2416,    604, 1.749638e+01
2.200050e+03,   1618,    659, 1.694392e+01
2.144217e+03,   2680,    860, 1.697183e+01
1.619600e+03,   2039,    934, 1.727648e+01
1.900883e+03,   3823,   1114, 1.710261e+01
7.871667e+02,   2711,   1123, 1.805983e+01
1.969817e+03,   1939,   1149, 1.706394e+01
2.994761e+03,    993,   1181, 1.660909e+01
1.148278e+03,    575,   1218, 1.764988e+01
1.998796e+02,   3390,   1279, 1.954808e+01
5.349395e+02,   3419,   1320, 1.847924e+01
7.298241e+02,   2499,   1677, 1.814195e+01
1.222092e+03,   3317,   1738, 1.758224e+01
1.670167e+03,   3487,   1791, 1.724310e+01
2.422964e+03,   3593,   2054, 1.683913e+01
2.999467e+03,   1621,   2155, 1.660739e+01
